id,name,domain,fit_score,reason
"347345426154","BISCAYNE CONTRACTORS, INC","biscayne-contractors.com","100","MANUAL: 40s crawl ceiling hit (TIMEOUT: company biscayne-contractors.com exceeded 40000ms)"
"326284294902","KORTE CONSTRUCTION COMPANY","korteco.com","99","MANUAL: no diversity/SBLO page found"
"329725676224","Pogue Construction","pogueconstruction.com","96","MANUAL: no diversity/SBLO page found"
"326179945201","S. J. AMOROSO CONSTRUCTION CO., LLC","sjamoroso.com","94","MANUAL: no diversity/SBLO page found"
"332014506693","Chasco Constructors","chasco.com","94","MANUAL: no diversity/SBLO page found"
"329650085577","Lee Lewis Construction","leelewis.com","92","MANUAL: no diversity/SBLO page found"
"332334079723","Forrester Construction","forresterconstruction.com","92","MANUAL: no diversity/SBLO page found"
"336926753492","Wright Building Systems","wrightbuildingsystems.com","90","MANUAL: no diversity/SBLO page found"
"319042454243","Big-D Construction","bigdconstruction.com","89","MANUAL: no diversity/SBLO page found"
"329727487715","Harkins Builders","harkinsbuilders.com","89","MANUAL: no diversity/SBLO page found"
"154657411811","Ventana Construction","ventanaconstruction.com","88","MANUAL: no diversity/SBLO page found"
"329322873548","CBG Building Company","cbgbuildingcompany.com","88","MANUAL: no diversity/SBLO page found"
"332343069404","Weil Construction","weilconstruction.com","88","MANUAL: no diversity/SBLO page found"
"331817989826","RQ Construction","rqconstruction.com","87","MANUAL: no diversity/SBLO page found"
"331838815937","Tellepsen","tellepsen.com","87","MANUAL: no diversity/SBLO page found"
"330057459424","Brinkmann Constructors","brinkmannconstructors.com","86","MANUAL: no diversity/SBLO page found"
"330057471720","Hill & Wilkinson","hwgc.com","86","MANUAL: no diversity/SBLO page found"
"332314614477","Hess Construction","hessconstruction.com","86","MANUAL: no diversity/SBLO page found"
"154510798554","Knutson","knutsonconstruction.com","85","MANUAL: no diversity/SBLO page found"
"331819420382","Berglund Construction","berglundco.com","85","MANUAL: no diversity/SBLO page found"
"332209057476","Reeves Young","reevesyoung.com","85","MANUAL: no diversity/SBLO page found"
"331080323812","McCownGordon Construction","mccowngordon.com","84","MANUAL: no diversity/SBLO page found"
"335340463809","Johnson-Laux Construction","johnson-laux.com","84","MANUAL: no diversity/SBLO page found"
"346971776746","Adolfson & Peterson Construction","a-p.com","84","MANUAL: 40s crawl ceiling hit (TIMEOUT: company a-p.com exceeded 40000ms)"
"331067777738","New South Construction","newsouthconstruction.com","83","MANUAL: no diversity/SBLO page found"
"332357709524","Ganneston Construction","gannestonconstruction.com","83","MANUAL: no diversity/SBLO page found"
"332388957882","LEGO Construction Co.","legocc.com","83","MANUAL: no diversity/SBLO page found"
"326259522250","ESTES BROS. CONST. INC.","estesbros.com","82","MANUAL: no diversity/SBLO page found"
"329537380055","Level 10 Construction","level10gc.com","82","MANUAL: no diversity/SBLO page found"
"330344193758","MELTECH CORPORATION, INC.","meltechcorp.com","82","MANUAL: no diversity/SBLO page found"
"331819420388","Saunders Construction","saundersinc.com","82","MANUAL: no diversity/SBLO page found"
"339651834576","Crossland Construction","crossland.com","82","MANUAL: no diversity/SBLO page found"
"341102562036","Rogers-O'Brien Construction","r-o.com","82","MANUAL: no diversity/SBLO page found"
"343804844785","Engineered Structures, Inc. (ESI Construction)","esiconstruction.com","82","MANUAL: no diversity/SBLO page found"
"326179943142","HARPER CONSTRUCTION COMPANY, INC.","harperconstruction.com","81","MANUAL: no diversity/SBLO page found"
"326331157187","TEPA EC, LLC","tepa.com","81","MANUAL: no diversity/SBLO page found"
"332272194243","Nichols Contracting","nicholscontracting.com","81","MANUAL: no diversity/SBLO page found"
"325722694376","Skender","skender.com","80","MANUAL: no diversity/SBLO page found"
"332359506649","Sunkota Construction","sunkotaconstruction.com","80","MANUAL: no diversity/SBLO page found"
"346170870467","Fransen Pittman General Contractors","fransenpittman.com","80","MANUAL: no diversity/SBLO page found"
"346267556579","LS Black Constructors","lsblack.com","80","MANUAL: no diversity/SBLO page found"
"329642923729","Truebeck Construction","truebeck.com","79","MANUAL: no diversity/SBLO page found"
"330061532901","Howard Shockey & Sons","shockeycompanies.com","79","MANUAL: no diversity/SBLO page found"
"330388794074","ONEILL CONTRACTORS INC","oneillcontractors.com","79","MANUAL: no diversity/SBLO page found"
"332314606273","Ander Corp","andercorp.com","79","MANUAL: no diversity/SBLO page found"
"344209267419","District Veterans Contracting","districtvetcon.com","79","MANUAL: no diversity/SBLO page found"
"330328000226","BURTON CONSTRUCTION, INC.","burtonconstruction.net","78","MANUAL: no diversity/SBLO page found"
"332221663978","Commodore Builders","commodorebuilders.com","78","MANUAL: no diversity/SBLO page found"
"154505413332","Ryan Companies","ryancompanies.com","77","MANUAL: no diversity/SBLO page found"
"154510798553","Shaw-Lundquist Construction","shawlundquist.com","77","MANUAL: no diversity/SBLO page found"
"318783219388","The Opus Group","opus-group.com","77","MANUAL: no diversity/SBLO page found"
"330344193785","PYRAMID CONTRACTING LLC","pyramidcontracting.com","77","MANUAL: no diversity/SBLO page found"
"332010940113","BCCI Construction","bcciconst.com","77","MANUAL: no diversity/SBLO page found"
"330068105924","TEEL Construction","teelconstruction.com","76","MANUAL: no diversity/SBLO page found"
"331811187407","Owen-Ames-Kimball (O-A-K Florida)","owen-ames-kimball.com","76","MANUAL: no diversity/SBLO page found"
"332014506688","Edifice","edificeinc.com","76","MANUAL: no diversity/SBLO page found"
"332130789056","Patriot Construction","patriotconstruction.com","76","MANUAL: no diversity/SBLO page found"
"332240335608","D.H. Griffin","dhgriffin.com","76","MANUAL: no diversity/SBLO page found"
"332334079724","Dustin Construction","dustinconstruction.com","76","MANUAL: no diversity/SBLO page found"
"326473068224","Gilbane Building Company","gilbaneco.com","75","MANUAL: no diversity/SBLO page found"
"329667997418","Kaufman Lynn Construction","kaufmanlynn.com","75","MANUAL: no diversity/SBLO page found"
"330040530665","The Christman Company","christmanco.com","75","MANUAL: no diversity/SBLO page found"
"330186147523","EW Howell","ewhowell.com","75","MANUAL: no diversity/SBLO page found"
"331035829990","Roebbelen Contracting","roebbelen.com","75","MANUAL: 40s crawl ceiling hit (TIMEOUT: company roebbelen.com exceeded 40000ms)"
"332205553397","Erland Construction","erland.com","75","MANUAL: no diversity/SBLO page found"
"332272196311","Valiant Construction","valiantconstruct.com","75","MANUAL: no diversity/SBLO page found"
"326203200229","Petra, Inc.","petrainc.net","74","MANUAL: no diversity/SBLO page found"
"329333275342","Nabholz","nabholz.com","74","MANUAL: no diversity/SBLO page found"
"329713081052","Sampson Construction","sampson-construction.com","74","MANUAL: no diversity/SBLO page found"
"331823797990","PWI Construction","pwiconstruction.com","74","MANUAL: no diversity/SBLO page found"
"332188641015","R.A. Nelson","ranelson.com","74","MANUAL: no diversity/SBLO page found"
"332197628653","Martin K. Eby Construction","ebycorp.com","74","MANUAL: no diversity/SBLO page found"
"332359506635","Willmeng Construction","willmeng.com","74","MANUAL: no diversity/SBLO page found"
"332382214888","Coakley & Williams Construction","coakleywilliams.com","74","MANUAL: no diversity/SBLO page found"
"324667373263","HITT CONTRACTING, INC.","hitt.com","73","MANUAL: no diversity/SBLO page found"
"329642923732","Hagerman Group","thehagermangroup.com","73","MANUAL: no diversity/SBLO page found"
"330168684260","Bancroft Construction","bancroftconstruction.com","73","MANUAL: no diversity/SBLO page found"
"331026595563","Charles Pankow Builders","pankow.com","73","MANUAL: no diversity/SBLO page found"
"343804845764","ESA SOUTH, INC.","esasouth.com","73","MANUAL: no diversity/SBLO page found"
"343812040440","Warfel Construction","warfelcc.com","73","MANUAL: no diversity/SBLO page found"
"326186192603","CSDI Construction","csdiconstruction.com","72","MANUAL: no diversity/SBLO page found"
"326189010659","BALFOUR BEATTY CONSTRUCTION, LLC","balfourbeattyus.com","72","MANUAL: no diversity/SBLO page found"
"326212332275","Jordan-Wilcomb Construction","jordan-wilcomb.com","72","MANUAL: no diversity/SBLO page found"
"329642923712","DAVIS (James G. Davis Construction)","davisconstruction.com","72","MANUAL: no diversity/SBLO page found"
"332029560515","R.G. Anderson Company","rgandersoncompany.com","72","MANUAL: no diversity/SBLO page found"
"332111349440","Siena Construction","sienaconstruction.com","72","MANUAL: no diversity/SBLO page found"
"332192275188","C.E. Floyd Company","cefloyd.com","72","MANUAL: no diversity/SBLO page found"
"332209115875","Lee Kennedy Co.","leekennedy.com","72","MANUAL: no diversity/SBLO page found"
"332227754705","Wells & West General Contractors","wellsandwest.com","72","MANUAL: no diversity/SBLO page found"
"346405647056","JOSEPH Construction Company","jcc1972.com","72","MANUAL: no diversity/SBLO page found"
"330017967814","Buch Construction","buch.us.com","71","MANUAL: no diversity/SBLO page found"
"330017972965","BRPH","brph.com","71","MANUAL: no diversity/SBLO page found"
"331793555146","Colantonio Inc.","colantonioinc.com","71","MANUAL: no diversity/SBLO page found"
"331811186373","Oltmans Construction","oltmans.com","71","MANUAL: no diversity/SBLO page found"
"332014507757","Haselden Construction","haselden.com","71","MANUAL: no diversity/SBLO page found"
"332029563625","Coastal Construction","coastalconstruction.com","71","MANUAL: no diversity/SBLO page found"
"154539178734","Maertens-Brenny Construction","maertensbrenny.com","70","MANUAL: no diversity/SBLO page found"
"329324652259","Walbridge","walbridge.com","70","MANUAL: no diversity/SBLO page found"
"329324652260","Swinerton","swinerton.com","70","MANUAL: no diversity/SBLO page found"
"330057471682","S.M. Wilson","smwilson.com","70","MANUAL: no diversity/SBLO page found"
"330134602485","Donohoe Construction","donohoe.com","70","MANUAL: no diversity/SBLO page found"
"330359657187","SANDOW CONSTRUCTION INC","sandowconstruction.com","70","MANUAL: no diversity/SBLO page found"
"331793494737","Nunn Construction","nunnconstruction.com","70","MANUAL: no diversity/SBLO page found"
"331825902279","Shaw Construction","shawconstruction.net","70","MANUAL: no diversity/SBLO page found"
"332225967819","Cadence McShane","cadencemcshane.com","70","MANUAL: no diversity/SBLO page found"
"332357718737","MCN Build","mcnbuild.com","70","MANUAL: no diversity/SBLO page found"
"326713794255","NATIVE AMERICAN SERVICES CORP.","nascousa.com","69","MANUAL: no diversity/SBLO page found"
"329951575755","Poettker Construction","poettkerconstruction.com","69","MANUAL: no diversity/SBLO page found"
"332357708533","Sky Blue Builders","skybluebuilders.com","69","MANUAL: no diversity/SBLO page found"
"335247584987","Burke Construction Group","burkecgi.com","69","MANUAL: no diversity/SBLO page found"
"343810606810","MCP Group","themcpgroup.com","69","MANUAL: no diversity/SBLO page found"
"346450246356","Henkel Construction Company","henkelconstruction.com","69","MANUAL: no diversity/SBLO page found"
"326289679095","CONTI FEDERAL SERVICES, LLC","contifederal.com","68","MANUAL: no diversity/SBLO page found"
"327596509888","Manhattan Construction","manhattanconstruction.com","68","MANUAL: no diversity/SBLO page found"
"329637528256","Hoar Construction","hoar.com","68","MANUAL: no diversity/SBLO page found"
"329705711305","Satterfield & Pontikes Construction","satpon.com","68","MANUAL: no diversity/SBLO page found"
"329713080051","Webcor","webcor.com","68","MANUAL: no diversity/SBLO page found"
"330187944673","CG Schmidt","cgschmidt.com","68","MANUAL: no diversity/SBLO page found"
"330359657196","KMK CONSTRUCTION, INC.","kmk.construction","68","MANUAL: no diversity/SBLO page found"
"331064183517","XL Construction","xlconstruction.com","68","MANUAL: no diversity/SBLO page found"
"332070229712","Evans General Contractors","evansgeneralcontractors.com","68","MANUAL: no diversity/SBLO page found"
"332307210960","DCR Services & Construction","dcr-services.com","68","MANUAL: no diversity/SBLO page found"
"336929346247","Capitol Construction Solutions, Inc.","capitolconstruct.com","68","MANUAL: no diversity/SBLO page found"
"154657411823","Langer Construction","langerconstruction.com","67","MANUAL: no diversity/SBLO page found"
"329637528299","Bette Companies","bettecring.com","67","MANUAL: no diversity/SBLO page found"
"326207863511","DIVERSIFIED CONSTRUCTION OF OKLAHOMA, INC.","diversifiedok.com","66","MANUAL: no diversity/SBLO page found"
"329333276348","Parkway Construction & Associates","parkwayconstruction.com","66","MANUAL: no diversity/SBLO page found"
"332334069436","Guardian Construction","guardianconst.com","66","MANUAL: no diversity/SBLO page found"
"332380421863","E.L.C.I. Construction Group","elciconstruction.com","66","MANUAL: no diversity/SBLO page found"
"346703780579","Bell & Associates Construction","bellconstructioncompany.com","66","MANUAL: no diversity/SBLO page found"
"329705710325","Clancy & Theys","clancytheys.com","65","MANUAL: no diversity/SBLO page found"
"330359657194","JNB SERVICES LLC","jnbservicesllc.com","65","MANUAL: no diversity/SBLO page found"
"331107342058","Bartlett Cocke General Contractors","bartlettcocke.com","65","MANUAL: no diversity/SBLO page found"
"331863859934","McCrory Construction","mccroryconstruction.com","65","MANUAL: no diversity/SBLO page found"
"346170847977","T.A. Loving Company","taloving.com","65","MANUAL: no diversity/SBLO page found"
"329637528295","Alberici-Flintco","alberici.com","64","MANUAL: no diversity/SBLO page found"
"330320790229","RB CONSTRUCTION COMPANY","rb-construction.com","64","MANUAL: no diversity/SBLO page found"
"330381245170","Versacon","versaconinc.com","64","MANUAL: no diversity/SBLO page found"
"326197949160","PARSONS GOVERNMENT SERVICES INC.","parsons.com","63","MANUAL: no diversity/SBLO page found"
"327497390816","STV","stvinc.com","63","MANUAL: no diversity/SBLO page found"
"329322861288","DeAngelis Diamond","deangelisdiamond.com","63","MANUAL: no diversity/SBLO page found"
"330045836002","Stellar","stellar.net","63","MANUAL: no diversity/SBLO page found"
"332355908336","Construction Support Solutions","constructionsupportsolutions.com","63","MANUAL: no diversity/SBLO page found"
"346272985841","Tarlton Corporation","tarltoncorp.com","63","MANUAL: no diversity/SBLO page found"
"346616650451","Conlon Construction","conlonco.com","63","MANUAL: no diversity/SBLO page found"
"346716724945","Graham Construction Company","grahamconstruction.com","63","MANUAL: no diversity/SBLO page found"
"317595047626","PCL Construction","pcl.com","62","MANUAL: no diversity/SBLO page found"
"327599374038","ZGF Architects","zgf.com","62","MANUAL: watchdog force-kill (CLOSE_HUNG: zgf.com ())"
